,indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,0,-1,6,3,6,0.43559316250197594,0.004688795295478392,"[['10_PAY_0', 1.0], ['11_PAY_2', 0.31559354066848755], ['17_PAY_AMT2', 0.18982413411140442]]","[['PAY_0', 0.31352764146170203], ['PAY_2', 0.09894729846633864], ['PAY_AMT2', 0.059515113060458445]]",0.8505330085754395,23,22,100000000,22,0,100000000,22,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,10,1.0,1.0,gbdt,10,binary:logistic,logloss,False,True,"DefaultIndiv: do_te:False,interp:11,depth:10,num_as_cat:False",,
1,0,1,6,3,6,0.4323938818795607,0.005436953519659035,"[['10_PAY_0', 1.0], ['11_PAY_2', 0.2917199432849884], ['8_LIMIT_BAL', 0.1196671798825264]]","[['PAY_0', 0.41374491806685815], ['PAY_2', 0.12069764403291602], ['LIMIT_BAL', 0.04951168753578786]]",1.9051110744476318,48,22,100000000,22,0,100000000,22,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1.0,1.0,gbdt,10,binary:logistic,logloss,False,True,"DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False",,
2,0,9,6,3,6,0.4319276984505356,0.006318706292380089,"[['10_PAY_0', 1.0], ['8_LIMIT_BAL', 0.12849579751491547], ['17_PAY_AMT2', 0.1250321865081787]]","[['PAY_0', 0.4042402943560678], ['LIMIT_BAL', 0.05194317901094711], ['PAY_AMT2', 0.050543047878048926]]",1.090522289276123,44,22,22488,22,0,22488,22,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,RANDOM,0.0001,0.0
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,15,6,3,6,0.4330324635736646,0.005651275081606552,"[['30_ClusterTE:ClusterID61:EDUCATION:PAY_0:PAY_AMT2.0', 1.0], ['10_PAY_0', 0.33615410327911377], ['24_NumToCatWoE:PAY_0.0', 0.3037395775318146]]","[['PAY_0', 0.25447025306474547], ['PAY_AMT2', 0.14561068624908255], ['EDUCATION', 0.12135267815498277]]",1.024472713470459,38,44,22488,38,1,22488,38,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,RANDOM,0.0001,0
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,16,6,3,6,0.4344060949509964,0.006179636292670364,"[['59_WoE:PAY_0:PAY_3.0', 1.0], ['72_ClusterTE:ClusterID44:BILL_AMT4:PAY_0:PAY_2:PAY_AMT3.0', 0.5652784109115601], ['51_CVTE:PAY_0:PAY_2:PAY_3.0', 0.5047821402549744]]","[['PAY_0', 0.28659959960080095], ['PAY_3', 0.17910706077750801], ['PAY_2', 0.12792300791770736]]",0.6958417892456055,32,66,100000000,61,13,100000000,70,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1,1,gbdt,10,binary:logistic,logloss,False,True,RANDOM,,
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,17,6,3,6,0.4351856952741741,0.004856667201607563,"[['54_ClusterTE:ClusterID79:LIMIT_BAL:PAY_0:PAY_3.0', 1.0], ['44_NumToCatTE:PAY_0:PAY_5.0', 0.8624283671379089], ['53_ClusterTE:ClusterID71:PAY_0:PAY_3.0', 0.33045822381973267]]","[['PAY_0', 0.3122959877975656], ['LIMIT_BAL', 0.13079046632110605], ['PAY_3', 0.130321052305767]]",0.590057373046875,24,66,100000000,53,5,100000000,53,LIGHTGBM,NoneType,lightgbm,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,1,1,gbdt,10,binary:logistic,logloss,False,True,RANDOM,,
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,18,6,3,6,0.4332084576783703,0.005804643450976926,"[['46_ClusterTE:ClusterID17:BILL_AMT3:PAY_0.0', 1.0], ['34_ClusterTE:ClusterID100:AGE:PAY_0:PAY_AMT6.0', 0.41695713996887207], ['51_NumToCatTE:PAY_0:PAY_AMT1:PAY_AMT3.0', 0.29326164722442627]]","[['PAY_0', 0.27207222410785586], ['BILL_AMT3', 0.10035659789519823], ['AGE', 0.08465372979754544]]",1.1332182884216309,54,66,22488,57,2,22488,57,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,RANDOM,0.0001,0
indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,score_sd,top derived_features,top original_features,training_times,best_iterations,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,model_name,target_transformer_name,booster,n_gpus,gpu_id,n_jobs,n_estimators,num_classes,num_class,score_f_name,random_state,learning_rate,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,model_origin,early_stopping_threshold,debug_verbose
0,19,6,3,6,0.4343161564141511,0.005868947233235819,"[['55_WoE:PAY_0:PAY_4:PAY_5.0', 1.0], ['65_WoE:PAY_0:PAY_5:PAY_6.0', 0.5209600637106266], ['47_NumToCatWoE:PAY_0:PAY_AMT2.0', 0.21425158246284]]","[['PAY_0', 0.24344931242776607], ['PAY_5', 0.17918592243455803], ['PAY_4', 0.10569399982482268]]",1.0356526374816895,31,66,22488,59,13,22488,61,XGBOOSTGBM,NoneType,gbtree,1,0,32,600,2,1,LOGLOSS,43992824,0.1,0.0,1.0,0,256,1,0,1,0.7,0.8,gpu_hist,depthwise,0,6,,,,10,binary:logistic,logloss,False,True,RANDOM,0.0001,0
